index, pos_x, pos_y, pos_z, size_x, size_y, size_z
1977,-147.8732,3.0,363.275,4.0,0.03,3.2
1978,37.6259,3.0,280.694,4.0,0.03,3.2
1979,-328.5677,3.0,-489.7099,4.0,0.03,3.2
1980,-604.9813,3.0,-22.5408,4.0,0.03,3.2
1981,139.2624,3.0,372.2387,4.0,0.03,3.2
1982,84.6019,3.0,-588.6795,4.0,0.03,3.2
1983,-195.8908,3.0,383.2248,4.0,0.03,3.2
1984,312.8764,3.0,-45.6747,4.0,0.03,3.2
1985,-547.7392,3.0,51.8329,4.0,0.03,3.2
1986,286.2209,3.0,349.4403,4.0,0.03,3.2
1987,-369.6628,3.0,266.5769,4.0,0.03,3.2
1988,49.5727,3.0,392.6964,4.0,0.03,3.2
1989,-335.8922,3.0,329.9744,4.0,0.03,3.2
1990,-73.3703,3.0,-569.2595,4.0,0.03,3.2
1991,418.0692,3.0,269.5252,4.0,0.03,3.2
1992,-142.3734,3.0,-135.2372,4.0,0.03,3.2
1993,256.6391,3.0,229.3474,4.0,0.03,3.2
1994,211.365,3.0,367.2747,4.0,0.03,3.2
1995,325.9576,3.0,3.7038,4.0,0.03,3.2
1996,121.808,3.0,-10.9986,4.0,0.03,3.2
1997,-133.9103,3.0,382.4025,4.0,0.03,3.2
1998,391.7535,3.0,-228.2027,4.0,0.03,3.2
1999,-461.9712,3.0,-453.9609,4.0,0.03,3.2
2000,-170.6935,3.0,380.718,4.0,0.03,3.2
2001,-604.2807,3.0,-36.9938,4.0,0.03,3.2
2002,52.7352,3.0,96.8601,4.0,0.03,3.2
2003,335.2069,3.0,324.7532,4.0,0.03,3.2
2004,23.5678,3.0,220.0209,4.0,0.03,3.2
2005,262.5613,3.0,269.5975,4.0,0.03,3.2
2006,-469.1705,3.0,-216.5705,4.0,0.03,3.2
2007,-246.8965,3.0,367.9969,4.0,0.03,3.2
2008,-325.6131,3.0,-538.1052,4.0,0.03,3.2
2009,266.8692,3.0,217.6965,4.0,0.03,3.2
2010,-616.7503,3.0,-104.9942,4.0,0.03,3.2
2011,604.8357,3.0,-262.6481,4.0,0.03,3.2
2012,171.9515,3.0,116.2118,4.0,0.03,3.2
2013,45.1568,3.0,-100.0642,4.0,0.03,3.2
2014,-243.3908,3.0,243.2666,4.0,0.03,3.2
2015,-420.7577,3.0,271.52,4.0,0.03,3.2
2016,600.9269,3.0,-0.8129,4.0,0.03,3.2
2017,187.2241,3.0,365.6771,4.0,0.03,3.2
2018,-521.3764,3.0,-383.1606,4.0,0.03,3.2
2019,-136.6144,3.0,124.0912,4.0,0.03,3.2
2020,-271.8661,3.0,-262.5918,4.0,0.03,3.2
2021,119.2479,3.0,26.4583,4.0,0.03,3.2
2022,-303.705,3.0,-282.7351,4.0,0.03,3.2
2023,248.6959,3.0,360.2299,4.0,0.03,3.2
2024,-46.4996,3.0,391.3146,4.0,0.03,3.2
2025,142.0727,3.0,184.5926,4.0,0.03,3.2
2026,16.7773,3.0,-265.6223,4.0,0.03,3.2
2027,235.3144,3.0,-151.4223,4.0,0.03,3.2
2028,-384.3312,3.0,296.9846,4.0,0.03,3.2
2029,-378.3581,3.0,253.8393,4.0,0.03,3.2
2030,-11.4473,3.0,152.5241,4.0,0.03,3.2
2031,-617.1402,3.0,-190.8101,4.0,0.03,3.2
2032,-131.8926,3.0,154.4511,4.0,0.03,3.2
2033,118.8275,3.0,-546.0296,4.0,0.03,3.2
2034,-302.1218,3.0,205.5274,4.0,0.03,3.2
2035,546.8755,3.0,5.6225,4.0,0.03,3.2
2036,-146.5983,3.0,377.4791,4.0,0.03,3.2
2037,95.2567,3.0,202.2916,4.0,0.03,3.2
2038,-346.3787,3.0,-202.8306,4.0,0.03,3.2
2039,333.8958,3.0,221.9602,4.0,0.03,3.2
2040,-7.1197,3.0,394.7195,4.0,0.03,3.2
2041,-297.631,3.0,346.6438,4.0,0.03,3.2
2042,-204.3083,3.0,225.4093,4.0,0.03,3.2
2043,484.1663,3.0,-288.265,4.0,0.03,3.2
2044,-534.8514,3.0,129.7154,4.0,0.03,3.2
2045,-361.6281,3.0,-228.2188,4.0,0.03,3.2
2046,476.8312,3.0,-453.4343,4.0,0.03,3.2
2047,600.406,3.0,-219.9674,4.0,0.03,3.2
2048,-384.5568,3.0,-152.0974,4.0,0.03,3.2
2049,-151.3229,3.0,16.6666,4.0,0.03,3.2
2050,51.3944,3.0,158.9314,4.0,0.03,3.2
2051,297.5972,3.0,-16.5412,4.0,0.03,3.2
2052,-549.4049,3.0,-206.7847,4.0,0.03,3.2
2053,-132.9136,3.0,286.3633,4.0,0.03,3.2
2054,-312.9918,3.0,111.0308,4.0,0.03,3.2
2055,-451.5935,3.0,-126.9327,4.0,0.03,3.2
2056,297.7102,3.0,339.9479,4.0,0.03,3.2
2057,621.9052,3.0,-219.743,4.0,0.03,3.2
2058,405.4954,3.0,86.5051,4.0,0.03,3.2
2059,122.4697,3.0,-62.4335,4.0,0.03,3.2
2060,-466.2517,3.0,180.8799,4.0,0.03,3.2
2061,549.1728,3.0,-285.4527,4.0,0.03,3.2
2062,-59.528,3.0,389.3055,4.0,0.03,3.2
2063,-537.762,3.0,116.874,4.0,0.03,3.2
2064,42.7681,3.0,-592.682,4.0,0.03,3.2
2065,223.6078,3.0,140.0663,4.0,0.03,3.2
2066,151.2286,3.0,68.1543,4.0,0.03,3.2
2067,617.5939,3.0,-51.332,4.0,0.03,3.2
2068,-463.9208,3.0,-227.7642,4.0,0.03,3.2
2069,-564.5943,3.0,60.2244,4.0,0.03,3.2
2070,-505.5027,3.0,-218.5851,4.0,0.03,3.2
2071,29.2017,3.0,129.173,4.0,0.03,3.2
2072,-524.3245,3.0,-219.2111,4.0,0.03,3.2
2073,151.5967,3.0,367.6296,4.0,0.03,3.2
2074,-510.521,3.0,-206.4133,4.0,0.03,3.2
2075,-41.1085,3.0,357.0382,4.0,0.03,3.2
2076,-469.1908,3.0,120.6407,4.0,0.03,3.2
2077,5.2757,3.0,178.5974,4.0,0.03,3.2
2078,-6.759,3.0,-328.2048,4.0,0.03,3.2
2079,175.7675,3.0,357.1917,4.0,0.03,3.2
2080,-144.4892,3.0,25.0719,4.0,0.03,3.2
2081,-295.0182,3.0,254.3441,4.0,0.03,3.2
2082,-110.7651,3.0,376.9595,4.0,0.03,3.2
2083,275.1675,3.0,-573.1361,4.0,0.03,3.2
2084,-128.6896,3.0,-277.6204,4.0,0.03,3.2
2085,-585.954,3.0,27.2294,4.0,0.03,3.2
2086,108.9394,3.0,-394.6903,4.0,0.03,3.2
2087,-171.7751,3.0,352.1163,4.0,0.03,3.2
2088,-149.0493,3.0,349.8714,4.0,0.03,3.2
2089,100.5258,3.0,52.5723,4.0,0.03,3.2
2090,-259.3337,3.0,258.6074,4.0,0.03,3.2
2091,-285.6774,3.0,-65.0607,4.0,0.03,3.2
2092,-128.8858,3.0,-333.6101,4.0,0.03,3.2
2093,-464.5441,3.0,226.4706,4.0,0.03,3.2
2094,292.9039,3.0,-498.9018,4.0,0.03,3.2
2095,-313.4723,3.0,-311.7057,4.0,0.03,3.2
2096,384.9067,3.0,213.1182,4.0,0.03,3.2
2097,-233.2057,3.0,360.991,4.0,0.03,3.2
2098,-298.6855,3.0,-307.4864,4.0,0.03,3.2
2099,-206.1051,3.0,332.4471,4.0,0.03,3.2
2100,-300.5378,3.0,-83.3531,4.0,0.03,3.2
2101,-134.9249,3.0,274.4812,4.0,0.03,3.2
2102,-452.9094,3.0,37.3383,4.0,0.03,3.2
2103,-460.8654,3.0,-365.3472,4.0,0.03,3.2
2104,235.3768,3.0,352.8574,4.0,0.03,3.2
2105,-171.3028,3.0,252.3469,4.0,0.03,3.2
2106,211.1837,3.0,352.8715,4.0,0.03,3.2
2107,-279.1554,3.0,325.7498,4.0,0.03,3.2
2108,300.1457,3.0,-64.5308,4.0,0.03,3.2
2109,253.0246,3.0,-46.9324,4.0,0.03,3.2
2110,-614.0982,3.0,-119.7011,4.0,0.03,3.2
2111,-54.8252,3.0,275.4496,4.0,0.03,3.2
2112,554.7664,3.0,103.7387,4.0,0.03,3.2
2113,-78.5032,3.0,-120.7083,4.0,0.03,3.2
2114,-171.4487,3.0,366.3748,4.0,0.03,3.2
2115,-238.5626,3.0,-47.5107,4.0,0.03,3.2
2116,100.6439,3.0,359.396,4.0,0.03,3.2
2117,87.0548,3.0,-117.857,4.0,0.03,3.2
2118,-398.3909,3.0,110.0188,4.0,0.03,3.2
2119,135.474,3.0,214.8867,4.0,0.03,3.2
2120,187.5776,3.0,351.3751,4.0,0.03,3.2
2121,-509.3966,3.0,156.3975,4.0,0.03,3.2
2122,-195.7075,3.0,367.9977,4.0,0.03,3.2
2123,-531.2426,3.0,-143.962,4.0,0.03,3.2
2124,-284.0737,3.0,71.8999,4.0,0.03,3.2
2125,597.1395,3.0,-164.8853,4.0,0.03,3.2
2126,622.1627,3.0,-148.6568,4.0,0.03,3.2
2127,-39.5473,3.0,-296.318,4.0,0.03,3.2
2128,132.1815,3.0,-282.6761,4.0,0.03,3.2
2129,235.3154,3.0,-384.6119,4.0,0.03,3.2
2130,274.8601,3.0,-376.0498,4.0,0.03,3.2
2131,-370.3651,3.0,239.6658,4.0,0.03,3.2
2132,-309.0383,3.0,336.2709,4.0,0.03,3.2
2133,315.2595,3.0,114.0341,4.0,0.03,3.2
2134,-251.6141,3.0,218.7702,4.0,0.03,3.2
2135,308.8764,3.0,330.0785,4.0,0.03,3.2
2136,121.5717,3.0,-527.4647,4.0,0.03,3.2
2137,426.8216,3.0,255.6851,4.0,0.03,3.2
2138,564.3681,3.0,12.3747,4.0,0.03,3.2
2139,-357.1565,3.0,306.3349,4.0,0.03,3.2
2140,415.0114,3.0,147.5492,4.0,0.03,3.2
2141,-62.3322,3.0,240.4227,4.0,0.03,3.2
2142,-219.4841,3.0,-106.1519,4.0,0.03,3.2
2143,272.1543,3.0,343.3426,4.0,0.03,3.2
2144,420.8596,3.0,-399.2621,4.0,0.03,3.2
2145,391.6655,3.0,280.6185,4.0,0.03,3.2
2146,-550.1553,3.0,-0.7646,4.0,0.03,3.2
2147,616.5513,3.0,-234.1773,4.0,0.03,3.2
2148,536.2534,3.0,106.6982,4.0,0.03,3.2
2149,533.5921,3.0,119.1393,4.0,0.03,3.2
2150,137.9125,3.0,-56.4856,4.0,0.03,3.2
2151,-207.8832,3.0,361.0178,4.0,0.03,3.2
2152,-586.4306,3.0,13.2111,4.0,0.03,3.2
2153,-34.9867,3.0,262.4306,4.0,0.03,3.2
2154,-159.917,3.0,357.8954,4.0,0.03,3.2
2155,199.1862,3.0,345.1688,4.0,0.03,3.2
2156,221.7495,3.0,331.6143,4.0,0.03,3.2
2157,-437.9305,3.0,242.3447,4.0,0.03,3.2
2158,618.4853,3.0,-163.1162,4.0,0.03,3.2
2159,-3.6489,3.0,195.4599,4.0,0.03,3.2
2160,183.3926,3.0,156.5292,4.0,0.03,3.2
2161,-150.5715,3.0,-433.8008,4.0,0.03,3.2
2162,-607.4348,3.0,-220.0774,4.0,0.03,3.2
2163,467.7112,3.0,211.5596,4.0,0.03,3.2
2164,258.3727,3.0,336.8746,4.0,0.03,3.2
2165,-156.4503,3.0,-333.3605,4.0,0.03,3.2
2166,114.9667,3.0,321.2631,4.0,0.03,3.2
2167,-137.356,3.0,-294.9993,4.0,0.03,3.2
2168,374.0225,3.0,-280.1668,4.0,0.03,3.2
2169,-367.1854,3.0,293.9952,4.0,0.03,3.2
2170,259.4236,3.0,53.2443,4.0,0.03,3.2
2171,-112.9301,3.0,-104.7142,4.0,0.03,3.2
2172,432.8801,3.0,212.9683,4.0,0.03,3.2
2173,129.5818,3.0,-338.8586,4.0,0.03,3.2
2174,210.5813,3.0,338.5792,4.0,0.03,3.2
2175,-143.42,3.0,-125.1055,4.0,0.03,3.2
2176,-510.9425,3.0,73.2328,4.0,0.03,3.2
2177,400.8018,3.0,267.6522,4.0,0.03,3.2
2178,-523.9692,3.0,-95.8787,4.0,0.03,3.2
2179,614.496,3.0,-80.0502,4.0,0.03,3.2
2180,-151.4558,3.0,-572.166,4.0,0.03,3.2
2181,-603.2352,3.0,-51.4261,4.0,0.03,3.2
2182,233.9435,3.0,-612.172,4.0,0.03,3.2
2183,581.7759,3.0,19.541,4.0,0.03,3.2
2184,-241.3768,3.0,29.4368,4.0,0.03,3.2
2185,345.0908,3.0,-125.0084,4.0,0.03,3.2
2186,-44.6284,3.0,-286.2266,4.0,0.03,3.2
2187,-586.5761,3.0,-0.8145,4.0,0.03,3.2
2188,-367.9131,3.0,-340.8194,4.0,0.03,3.2
2189,294.4337,3.0,324.9324,4.0,0.03,3.2
2190,459.2337,3.0,-229.115,4.0,0.03,3.2
2191,-207.2031,3.0,346.6691,4.0,0.03,3.2
2192,-114.8148,3.0,175.8738,4.0,0.03,3.2
2193,-607.7516,3.0,-148.906,4.0,0.03,3.2
2194,511.5788,3.0,49.2812,4.0,0.03,3.2
2195,560.7273,3.0,64.7838,4.0,0.03,3.2
2196,104.5744,3.0,313.7302,4.0,0.03,3.2
2197,-341.0965,3.0,302.9463,4.0,0.03,3.2
2198,-61.2236,3.0,-331.8883,4.0,0.03,3.2
2199,-150.8436,3.0,-20.721,4.0,0.03,3.2
2200,-276.7644,3.0,63.2153,4.0,0.03,3.2
2201,232.6787,3.0,324.2814,4.0,0.03,3.2
2202,-202.279,3.0,-479.5141,4.0,0.03,3.2
2203,344.3421,3.0,272.7965,4.0,0.03,3.2
2204,-177.6049,3.0,213.4864,4.0,0.03,3.2
2205,-457.6873,3.0,-274.2449,4.0,0.03,3.2
2206,59.0054,3.0,-229.916,4.0,0.03,3.2
2207,442.9185,3.0,227.1693,4.0,0.03,3.2
2208,-592.9221,3.0,-122.9964,4.0,0.03,3.2
2209,90.3469,3.0,190.4581,4.0,0.03,3.2
2210,-211.0858,3.0,-232.3643,4.0,0.03,3.2
2211,474.5593,3.0,151.7599,4.0,0.03,3.2
2212,208.6885,3.0,222.2246,4.0,0.03,3.2
2213,-305.1591,3.0,281.1277,4.0,0.03,3.2
2214,-412.0812,3.0,256.3234,4.0,0.03,3.2
2215,375.4587,3.0,278.2764,4.0,0.03,3.2
2216,605.4264,3.0,-205.9184,4.0,0.03,3.2
2217,-515.4741,3.0,-25.4387,4.0,0.03,3.2
2218,-243.11,3.0,-1.4178,4.0,0.03,3.2
2219,-601.8518,3.0,-65.8298,4.0,0.03,3.2
2220,22.862,3.0,207.2276,4.0,0.03,3.2
2221,-333.2475,3.0,-509.268,4.0,0.03,3.2
2222,-376.7965,3.0,281.3268,4.0,0.03,3.2
2223,-111.5034,3.0,-195.411,4.0,0.03,3.2
2224,58.5199,3.0,-430.6502,4.0,0.03,3.2
2225,160.0738,3.0,62.0596,4.0,0.03,3.2
2226,305.1005,3.0,315.1814,4.0,0.03,3.2
2227,220.7028,3.0,318.1562,4.0,0.03,3.2
2228,-256.5804,3.0,73.5608,4.0,0.03,3.2
2229,325.6468,3.0,-143.32,4.0,0.03,3.2
2230,-71.6227,3.0,271.1232,4.0,0.03,3.2
2231,233.9655,3.0,-590.6531,4.0,0.03,3.2
2232,250.0769,3.0,160.0456,4.0,0.03,3.2
2233,194.7477,3.0,-524.8152,4.0,0.03,3.2
2234,-425.1283,3.0,199.2329,4.0,0.03,3.2
2235,-218.6622,3.0,339.316,4.0,0.03,3.2
2236,136.5023,3.0,250.984,4.0,0.03,3.2
2237,301.521,3.0,57.9354,4.0,0.03,3.2
2238,-89.4487,3.0,-62.5692,4.0,0.03,3.2
2239,599.3855,3.0,-42.7734,4.0,0.03,3.2
2240,610.8599,3.0,-248.4819,4.0,0.03,3.2
2241,150.3048,3.0,142.014,4.0,0.03,3.2
2242,164.9858,3.0,-48.2301,4.0,0.03,3.2
2243,-378.162,3.0,226.9181,4.0,0.03,3.2
2244,-129.4648,3.0,218.6003,4.0,0.03,3.2
2245,-48.0931,3.0,-259.9866,4.0,0.03,3.2
2246,280.2509,3.0,319.3979,4.0,0.03,3.2
2247,-221.0299,3.0,-58.9956,4.0,0.03,3.2
2248,-241.1393,3.0,69.3086,4.0,0.03,3.2
2249,234.66,3.0,-369.2537,4.0,0.03,3.2
2250,-242.9219,3.0,337.6921,4.0,0.03,3.2
2251,-519.1781,3.0,119.4185,4.0,0.03,3.2
2252,-67.2825,3.0,231.0485,4.0,0.03,3.2
2253,562.1031,3.0,51.7175,4.0,0.03,3.2
2254,533.5478,3.0,-231.2589,4.0,0.03,3.2
2255,500.2707,3.0,-330.7534,4.0,0.03,3.2
2256,315.4356,3.0,305.081,4.0,0.03,3.2
2257,266.8842,3.0,314.1495,4.0,0.03,3.2
2258,-500.9357,3.0,-182.0196,4.0,0.03,3.2
2259,159.8349,3.0,-113.0093,4.0,0.03,3.2
2260,-50.331,3.0,154.6205,4.0,0.03,3.2
2261,243.357,3.0,316.5892,4.0,0.03,3.2
2262,-544.6723,3.0,77.9877,4.0,0.03,3.2
2263,-315.0754,3.0,310.0482,4.0,0.03,3.2
2264,-18.9418,3.0,298.8395,4.0,0.03,3.2
2265,-216.2827,3.0,227.3716,4.0,0.03,3.2
2266,-181.5503,3.0,-333.4656,4.0,0.03,3.2
2267,222.6744,3.0,-76.4094,4.0,0.03,3.2
2268,393.1728,3.0,253.1335,4.0,0.03,3.2
2269,140.8902,3.0,268.5319,4.0,0.03,3.2
2270,-495.2824,3.0,66.2379,4.0,0.03,3.2
2271,169.7076,3.0,-262.9002,4.0,0.03,3.2
2272,-35.5224,3.0,224.5981,4.0,0.03,3.2
2273,-171.5816,3.0,-325.498,4.0,0.03,3.2
2274,-351.0215,3.0,291.1441,4.0,0.03,3.2
2275,-244.3136,3.0,-108.3086,4.0,0.03,3.2
2276,-2.522,3.0,265.6186,4.0,0.03,3.2
2277,-189.5059,3.0,-622.4884,4.0,0.03,3.2
2278,-373.4892,3.0,43.7757,4.0,0.03,3.2
2279,277.2549,3.0,-187.016,4.0,0.03,3.2
2280,300.2971,3.0,-148.319,4.0,0.03,3.2
2281,-420.4093,3.0,242.1759,4.0,0.03,3.2
2282,-329.1572,3.0,-316.1483,4.0,0.03,3.2
2283,-453.118,3.0,212.0865,4.0,0.03,3.2
2284,311.7329,3.0,52.7636,4.0,0.03,3.2
2285,-113.2723,3.0,363.7418,4.0,0.03,3.2
2286,-264.6689,3.0,219.2337,4.0,0.03,3.2
2287,-101.5267,3.0,201.1305,4.0,0.03,3.2
2288,-230.4696,3.0,183.0778,4.0,0.03,3.2
2289,290.7401,3.0,310.1231,4.0,0.03,3.2
2290,484.7547,3.0,-251.4479,4.0,0.03,3.2
2291,256.9129,3.0,-517.857,4.0,0.03,3.2
2292,-71.2937,3.0,-308.9829,4.0,0.03,3.2
2293,194.1123,3.0,200.0711,4.0,0.03,3.2
2294,-259.9212,3.0,-573.5562,4.0,0.03,3.2
2295,450.2452,3.0,212.5255,4.0,0.03,3.2
2296,-350.2522,3.0,-45.3874,4.0,0.03,3.2
2297,482.9557,3.0,14.632,4.0,0.03,3.2
2298,53.3399,3.0,-325.2407,4.0,0.03,3.2
2299,491.7431,3.0,148.4762,4.0,0.03,3.2
2300,123.3418,3.0,135.6971,4.0,0.03,3.2
2301,417.7529,3.0,240.8442,4.0,0.03,3.2
2302,607.3183,3.0,-122.7745,4.0,0.03,3.2
2303,312.2046,3.0,-466.4464,4.0,0.03,3.2
2304,610.0449,3.0,-108.5906,4.0,0.03,3.2
2305,-106.0629,3.0,-391.5526,4.0,0.03,3.2
2306,228.1451,3.0,202.8905,4.0,0.03,3.2
2307,378.3144,3.0,12.811,4.0,0.03,3.2
2308,-254.0619,3.0,329.1504,4.0,0.03,3.2
2309,-109.6408,3.0,38.9351,4.0,0.03,3.2
2310,-133.7807,3.0,197.6399,4.0,0.03,3.2
2311,-41.5601,3.0,133.7519,4.0,0.03,3.2
2312,325.4284,3.0,294.6422,4.0,0.03,3.2
2313,173.7722,3.0,-478.6359,4.0,0.03,3.2
2314,-207.928,3.0,-77.515,4.0,0.03,3.2
2315,369.7853,3.0,80.1381,4.0,0.03,3.2
2316,-374.0254,3.0,103.4405,4.0,0.03,3.2
2317,-375.5643,3.0,18.23,4.0,0.03,3.2
2318,388.5014,3.0,102.9787,4.0,0.03,3.2
2319,253.7724,3.0,308.5456,4.0,0.03,3.2
2320,46.941,3.0,-247.0886,4.0,0.03,3.2
2321,304.8966,3.0,-278.391,4.0,0.03,3.2
2322,263.9137,3.0,300.1605,4.0,0.03,3.2
2323,-63.7691,3.0,376.5399,4.0,0.03,3.2
2324,-87.5927,3.0,65.339,4.0,0.03,3.2
2325,-370.3536,3.0,116.1284,4.0,0.03,3.2
2326,-217.0909,3.0,325.1379,4.0,0.03,3.2
2327,-205.0424,3.0,319.0309,4.0,0.03,3.2
2328,-227.827,3.0,317.4652,4.0,0.03,3.2
2329,563.1677,3.0,38.6222,4.0,0.03,3.2
2330,206.4123,3.0,-579.2645,4.0,0.03,3.2
2331,-240.8134,3.0,323.4809,4.0,0.03,3.2
2332,257.1992,3.0,131.1945,4.0,0.03,3.2
2333,-25.7744,3.0,381.7452,4.0,0.03,3.2
2334,-546.362,3.0,64.9284,4.0,0.03,3.2
2335,-232.4881,3.0,-38.719,4.0,0.03,3.2
2336,-189.9441,3.0,-115.8454,4.0,0.03,3.2
2337,-596.3585,3.0,-248.8532,4.0,0.03,3.2
2338,542.4719,3.0,69.047,4.0,0.03,3.2
2339,153.0384,3.0,262.1324,4.0,0.03,3.2
2340,173.0228,3.0,-372.3328,4.0,0.03,3.2
2341,287.2264,3.0,296.1594,4.0,0.03,3.2
2342,548.5721,3.0,-193.4802,4.0,0.03,3.2
2343,-538.8772,3.0,-357.778,4.0,0.03,3.2
2344,-264.9108,3.0,320.2406,4.0,0.03,3.2
2345,-133.8229,3.0,-96.13,4.0,0.03,3.2
2346,-361.015,3.0,-143.002,4.0,0.03,3.2
2347,591.7852,3.0,-290.5353,4.0,0.03,3.2
2348,349.8477,3.0,-67.3882,4.0,0.03,3.2
2349,335.0673,3.0,283.8768,4.0,0.03,3.2
2350,-258.3123,3.0,-176.4917,4.0,0.03,3.2
2351,542.2806,3.0,-70.512,4.0,0.03,3.2
2352,-194.7437,3.0,259.1214,4.0,0.03,3.2
2353,-504.4547,3.0,109.748,4.0,0.03,3.2
2354,-394.7241,3.0,255.0615,4.0,0.03,3.2
2355,150.2609,3.0,196.1056,4.0,0.03,3.2
2356,-303.2355,3.0,-107.5394,4.0,0.03,3.2
2357,-585.0286,3.0,-42.8574,4.0,0.03,3.2
2358,310.7617,3.0,290.5531,4.0,0.03,3.2
2359,96.8809,3.0,-117.7563,4.0,0.03,3.2
2360,466.0494,3.0,-126.5512,4.0,0.03,3.2
2361,457.0803,3.0,197.6459,4.0,0.03,3.2
2362,-133.3284,3.0,23.3278,4.0,0.03,3.2
2363,194.4479,3.0,177.1686,4.0,0.03,3.2
2364,-68.0242,3.0,-193.7415,4.0,0.03,3.2
2365,-251.481,3.0,315.0164,4.0,0.03,3.2
2366,486.527,3.0,164.5383,4.0,0.03,3.2
2367,-227.2531,3.0,172.216,4.0,0.03,3.2
2368,-547.5977,3.0,-53.3556,4.0,0.03,3.2
2369,-300.267,3.0,305.9049,4.0,0.03,3.2
2370,-77.3731,3.0,-550.8784,4.0,0.03,3.2
2371,146.1685,3.0,-51.0429,4.0,0.03,3.2
2372,-270.0634,3.0,-53.5181,4.0,0.03,3.2
2373,-524.2322,3.0,94.4204,4.0,0.03,3.2
2374,330.6317,3.0,-369.9356,4.0,0.03,3.2
2375,296.9363,3.0,286.6668,4.0,0.03,3.2
2376,-346.4017,3.0,-227.0899,4.0,0.03,3.2
2377,383.7649,3.0,-70.7253,4.0,0.03,3.2
2378,-409.1503,3.0,-57.1084,4.0,0.03,3.2
2379,-567.4237,3.0,19.5821,4.0,0.03,3.2
2380,368.4226,3.0,263.5845,4.0,0.03,3.2
2381,161.9744,3.0,186.9993,4.0,0.03,3.2
2382,1.0545,3.0,-250.1925,4.0,0.03,3.2
2383,-275.4567,3.0,310.973,4.0,0.03,3.2
2384,273.7695,3.0,291.4422,4.0,0.03,3.2
2385,-560.8697,3.0,-88.7223,4.0,0.03,3.2
2386,543.9499,3.0,56.4107,4.0,0.03,3.2
2387,548.6277,3.0,-327.3191,4.0,0.03,3.2
2388,15.1861,3.0,-632.6454,4.0,0.03,3.2
2389,-310.3146,3.0,295.4639,4.0,0.03,3.2
2390,358.0494,3.0,153.9748,4.0,0.03,3.2
2391,122.4202,3.0,-318.6653,4.0,0.03,3.2
2392,-248.5028,3.0,301.0636,4.0,0.03,3.2
2393,467.4759,3.0,-404.187,4.0,0.03,3.2
2394,353.3402,3.0,-529.5999,4.0,0.03,3.2
2395,-595.6609,3.0,-108.788,4.0,0.03,3.2
2396,563.8971,3.0,-206.4038,4.0,0.03,3.2
2397,-102.8636,3.0,115.2388,4.0,0.03,3.2
2398,-34.2014,3.0,369.0385,4.0,0.03,3.2
2399,341.091,3.0,-57.7579,4.0,0.03,3.2
2400,-495.3947,3.0,145.7116,4.0,0.03,3.2
2401,-363.5753,3.0,-21.2662,4.0,0.03,3.2
2402,64.4265,3.0,90.4649,4.0,0.03,3.2
2403,547.9143,3.0,-245.2357,4.0,0.03,3.2
2404,364.6353,3.0,-45.1341,4.0,0.03,3.2
2405,-142.1025,3.0,-484.3169,4.0,0.03,3.2
2406,-347.4205,3.0,201.0034,4.0,0.03,3.2
2407,84.0774,3.0,363.3013,4.0,0.03,3.2
2408,-435.6255,3.0,213.0858,4.0,0.03,3.2
2409,386.6239,3.0,-383.8296,4.0,0.03,3.2
2410,63.3035,3.0,-520.2448,4.0,0.03,3.2
2411,266.1916,3.0,88.8178,4.0,0.03,3.2
2412,-595.6648,3.0,-192.0701,4.0,0.03,3.2
2413,-31.7075,3.0,-191.8601,4.0,0.03,3.2
2414,306.3242,3.0,276.8566,4.0,0.03,3.2
2415,-44.4848,3.0,-630.5824,4.0,0.03,3.2
2416,-526.3141,3.0,81.8388,4.0,0.03,3.2
2417,-218.6652,3.0,-612.5148,4.0,0.03,3.2
2418,350.4545,3.0,-109.4239,4.0,0.03,3.2
2419,-99.4509,3.0,-420.3887,4.0,0.03,3.2
2420,-227.9972,3.0,-15.899,4.0,0.03,3.2
2421,-3.3167,3.0,282.1457,4.0,0.03,3.2
2422,280.5561,3.0,-251.3328,4.0,0.03,3.2
2423,-280.4868,3.0,-253.1192,4.0,0.03,3.2
2424,45.6176,3.0,185.98,4.0,0.03,3.2
2425,-548.8109,3.0,38.7087,4.0,0.03,3.2
2426,-129.5926,3.0,39.7333,4.0,0.03,3.2
2427,-153.6355,3.0,309.9995,4.0,0.03,3.2
2428,283.3289,3.0,282.4013,4.0,0.03,3.2
2429,5.6888,3.0,164.956,4.0,0.03,3.2
2430,-352.5232,3.0,20.7755,4.0,0.03,3.2
2431,-373.0164,3.0,-359.5285,4.0,0.03,3.2
2432,55.0257,3.0,-151.9615,4.0,0.03,3.2
2433,-577.2277,3.0,-290.9554,4.0,0.03,3.2
2434,278.6043,3.0,-320.7981,4.0,0.03,3.2
2435,204.0056,3.0,154.5918,4.0,0.03,3.2
2436,-373.2594,3.0,-455.8608,4.0,0.03,3.2
2437,322.4589,3.0,47.2419,4.0,0.03,3.2
2438,-219.0775,3.0,252.2716,4.0,0.03,3.2
2439,-502.6971,3.0,-407.6884,4.0,0.03,3.2
2440,-58.9373,3.0,321.7792,4.0,0.03,3.2
2441,30.5005,3.0,-234.5274,4.0,0.03,3.2
2442,-109.7259,3.0,-238.7114,4.0,0.03,3.2
2443,57.3354,3.0,201.6785,4.0,0.03,3.2
2444,-260.2775,3.0,-307.5836,4.0,0.03,3.2
2445,377.0029,3.0,251.4044,4.0,0.03,3.2
